"","plot.id","block.id.harvest","site.id","block.id","stu.block.id","site.name","region","landuse","block","stu.block","treatment","harvest","wp","lat","long","setup.date","harvest.date","growth.period","rain.sum","rain.acc.sum","map15_17","sand.per","N.per","SOC.per","target.sp.","pasture.disc.setup","height..setup","target.sp.cover.setup","total.veg.cover.setup","pasture.disc.harvest","height.harvest","target.sp.cover.harvest..","total.veg.cover.harvest..","PREVIOUS..HX.1.biomass.target.sp.g","PREVIOUS..HX.1.biomass.other.sp.g","PREVIOUS..HX.1.biomass.total.g","biomass.total.g","productivity.total.g.m2.day","consumption.total.g.m2.day","productivity.total.g.m2.dayWEIGHTED","consumption.total.g.m2.dayWEIGHTED","pool","biomass.sp","prodsp","conssp","prodsp.per","conssp.per"
"587","DRY_W_1_OP_H5","DRY_W_1_H5","DRY_W","DRY_W_1","DRY_W_3","Maswa","DRY","W",1,3,"OP","H5",995,-3.299332,34.848458,"9/28/2017","12/11/2017",74,151.07,1346.366539,754.84,12,0.294,2.34,"Cyn.dac",3,1.2,7,10,3.5,0.8,5,10,4.33,5.21,9.54,4,-0.207957958,NA,NA,NA,"other",2,-0.12,NA,NA,NA
"588","DRY_W_2_EX_H5","DRY_W_2_H5","DRY_W","DRY_W_2","DRY_W_4","Maswa","DRY","W",2,4,"EX","H5",980,-3.303268,34.847796,"9/28/2017","12/11/2017",74,151.07,1044.219247,754.84,17.39,0.264,NA,"Cyn.dac",1.6,4.4,10,23,2,4.2,20,28,12.35,3.41,15.76,20.87,0.611861862,0.595720721,0.653555341,0.170555556,"other",16.87,0.56,0.52,5.991929429,0.03039039
"589","DRY_W_2_EX2_H5","DRY_W_2_H5","DRY_W","DRY_W_2","DRY_W_4","Maswa","DRY","W",2,4,"EX2","H5",980,-3.303268,34.847796,"9/28/2017","12/11/2017",74,151.07,1195.292893,754.84,17.39,0.264,NA,"Cyn.dac",1,2.4,10,13,1.5,3.9,12,45,3.87,4.05,7.92,8,0.128753754,0.112612613,-1.476997831,0.086336336,"other",3,0.04,0,-1.582548458,0.016891892
"590","DRY_W_2_OP_H5","DRY_W_2_H5","DRY_W","DRY_W_2","DRY_W_4","Maswa","DRY","W",2,4,"OP","H5",980,-3.303268,34.847796,"9/28/2017","12/11/2017",74,151.07,1346.366539,754.84,17.39,0.264,NA,"Cyn.dac",1.5,2.4,5,15,1,1.8,8,26,2.52,2.05,4.57,5,0.016141141,NA,NA,NA,"other",3,0.04,NA,NA,NA
"591","DRY_W_3_EX_H5","DRY_W_3_H5","DRY_W","DRY_W_3","DRY_W_1","Maswa","DRY","W",3,1,"EX","H5",998,-3.295645,34.852435,"9/28/2017","12/11/2017",74,151.07,1042.181791,717.36,16.5,0.226,1.97,"Cyn.dac",2,2,10,17,1,0.9,8,35,5.11,5.46,10.57,14.29,0.277777778,0.348723724,-2.777956528,0.168975225,"other",3.81,0.02,0.07,-11.82015349,0.034861111
"592","DRY_W_3_EX2_H5","DRY_W_3_H5","DRY_W","DRY_W_3","DRY_W_1","Maswa","DRY","W",3,1,"EX2","H5",998,-3.295645,34.852435,"9/28/2017","12/11/2017",74,151.07,1193.255438,717.36,16.5,0.226,1.97,"Cyn.dac",1,1.6,1,7,2,2.5,10,35,1.77,3.15,4.92,8,0.041666667,0.112612613,-3.452559703,0.086336336,"other",6,0.1,0.15,-11.44894895,0.052552553
"593","DRY_W_3_OP_H5","DRY_W_3_H5","DRY_W","DRY_W_3","DRY_W_1","Maswa","DRY","W",3,1,"OP","H5",998,-3.295645,34.852435,"9/28/2017","12/11/2017",74,151.07,1344.329084,717.36,16.5,0.226,1.97,"Cyn.dac",1.8,1.4,10,10,2.5,1.9,5,10,3.6,3.29,6.89,5,-0.070945946,NA,NA,NA,"other",2,-0.05,NA,NA,NA
"594","DRY_W_4_EX_H5","DRY_W_4_H5","DRY_W","DRY_W_4","DRY_W_2","Maswa","DRY","W",4,2,"EX","H5",1000,-3.296013,34.854327,"9/28/2017","12/11/2017",74,214.85,1211.395419,717.36,36.4,0.218,NA,"Cyn.dac",1.3,2.4,10,10,1,5.1,15,20,3.8,3.87,7.67,11,0.1753003,0.075075075,0.236775237,-0.052552553,"other",8,0.13,0.23,3.533891034,0.003753754
"595","DRY_W_4_EX2_H5","DRY_W_4_H5","DRY_W","DRY_W_4","DRY_W_2","Maswa","DRY","W",4,2,"EX2","H5",1000,-3.296013,34.854327,"9/28/2017","12/11/2017",74,214.85,1426.24236,717.36,36.4,0.218,NA,"Cyn.dac",1.8,3.4,8,12,1,5.2,20,45,3.92,6.29,10.21,5.31,-0.038288288,-0.138513514,-1.384846385,-0.045439189,"other",1.31,-0.12,-0.03,-2.275418275,0.001032282
"596","DRY_W_4_OP_H5","DRY_W_4_H5","DRY_W","DRY_W_4","DRY_W_2","Maswa","DRY","W",4,2,"OP","H5",1000,-3.296013,34.854327,"9/28/2017","12/11/2017",74,214.85,1641.0893,717.36,36.4,0.218,NA,"Cyn.dac",1.5,7.6,10,14,1.5,2.6,25,40,1.72,4.61,6.33,9,0.100225225,NA,NA,NA,"other",2,-0.1,NA,NA,NA
"597","DRY_P_1_EX_H5","DRY_P_1_H5","DRY_P","DRY_P_1","DRY_P_2","Makao","DRY","P",1,2,"EX","H5",1009,-3.303212,34.847736,"9/27/2017","12/10/2017",74,128.55,650.1934884,672.04,61.83,0.129,1.27,"Chl.pyc",0,0,1,4,0.8,1.6,10,25,0.18,2.19,2.37,2,0.075075075,-0.336336336,0.3003003,-0.125225225,"other",1,0.04,-0.34,0.25025025,-0.07027027
"598","DRY_P_1_OP_H5","DRY_P_1_H5","DRY_P","DRY_P_1","DRY_P_2","Makao","DRY","P",1,2,"OP","H5",1009,-3.303212,34.847736,"9/27/2017","12/10/2017",74,128.55,778.7406552,672.04,61.83,0.129,1.27,"Chl.pyc",0,0,1,6,0,0.8,15,35,0,0,0,10.96,0.411411411,NA,NA,NA,"other",10.11,0.38,NA,NA,NA
"599","DRY_P_2_EX_H5","DRY_P_2_H5","DRY_P","DRY_P_2","DRY_P_3","Makao","DRY","P",2,3,"EX","H5",1006,-3.408426,34.850244,"9/27/2017","12/10/2017",74,128.55,650.1934884,672.04,66.85,0.129,NA,"Chl.pyc",0,0,1,6,2.9,3.3,5,35,0,0,0,5,0.187687688,0.112612613,0.536250536,0.058183183,"other",4,0.15,0.11,0.500500501,0.042792793
"600","DRY_P_2_OP_H5","DRY_P_2_H5","DRY_P","DRY_P_2","DRY_P_3","Makao","DRY","P",2,3,"OP","H5",1006,-3.408426,34.850244,"9/27/2017","12/10/2017",74,128.55,778.7406552,672.04,66.85,0.129,NA,"Chl.pyc",0,0,1,3,0,0.7,4,10,0,0,0,2,0.075075075,NA,NA,NA,"other",1,0.04,NA,0.625625626,NA
"601","DRY_P_3_EX_H5","DRY_P_3_H5","DRY_P","DRY_P_3","DRY_P_1","Makao","DRY","P",3,1,"EX","H5",1001,-3.406316,34.850407,"9/27/2017","12/10/2017",74,128.55,690.2122796,672.04,58.83,0.146,1.55,"Chl.pyc",0,0,1,4,0.5,2.5,5,18,0,0,0,4.17,NA,0.073573574,NA,0.011584084,"other",3.17,NA,0.07,NA,0.009564565
"602","DRY_P_3_OP_H5","DRY_P_3_H5","DRY_P","DRY_P_3","DRY_P_1","Makao","DRY","P",3,1,"OP","H5",1001,-3.406316,34.850407,"9/27/2017","12/10/2017",74,128.55,818.7594464,672.04,58.83,0.146,1.55,"Chl.pyc",0,0,1,3,0,1.74,7,20,NA,NA,NA,2.21,NA,NA,NA,NA,"other",1.21,NA,NA,NA,NA
"603","DRY_P_4_EX_H5","DRY_P_4_H5","DRY_P","DRY_P_4","","Makao","DRY","P",4,NA,"EX","H5",1003,-3.406853,34.8516,"9/27/2017","12/10/2017",74,128.55,690.2122796,672.04,57.61,0.145,NA,"Chl.pyc",0,0,1,7,0.5,3.2,5,35,0,0,0,2,NA,0,NA,0.002252252,"other",1,NA,0,NA,0.006006006
"604","DRY_P_4_OP_H5","DRY_P_4_H5","DRY_P","DRY_P_4","","Makao","DRY","P",4,NA,"OP","H5",1003,-3.406853,34.8516,"9/27/2017","12/10/2017",74,128.55,818.7594464,672.04,57.61,0.145,NA,"Chl.pyc",0,0,1,5,0.5,1.1,18,32,NA,NA,NA,2,NA,NA,NA,NA,"other",1,NA,NA,NA,NA
"605","SE_1_EX_H5","SE_1_H5","SE","SE_1","","Seronera","SE","W",1,NA,"EX","H5",1023,-2.437747,34.855162,"9/25/2017","12/15/2017",81,265.08,1628.772592,855.62,53.59,0.113,NA,"Dig.mac",4.5,7.4,30,40,5,15,20,50,30.41,30.83,61.24,35,-0.415294925,0.171467764,-1.638374486,0.18861454,"other",16,-0.27,0.41,-3.614540466,0.137174211
"606","SE_1_EX2_H5","SE_1_H5","SE","SE_1","","Seronera","SE","W",1,NA,"EX2","H5",1023,-2.437747,34.855162,"9/25/2017","12/15/2017",81,265.08,1893.854851,855.62,53.59,0.113,NA,"Dig.mac",5.3,11.4,35,45,5,21.9,25,35,23.55,55.17,78.72,41,-0.209533608,0.377229081,-0.021678424,0.080589849,"other",30,0.21,0.89,4.844535894,0.075445816
"607","SE_1_OP_H5","SE_1_H5","SE","SE_1","","Seronera","SE","W",1,NA,"OP","H5",1023,-2.437747,34.855162,"9/25/2017","12/15/2017",81,265.08,2158.93711,855.62,53.59,0.113,NA,"Dig.mac",6,9,30,55,3.5,0.5,20,40,23.3,23.81,47.11,30,-0.586762689,NA,NA,NA,"other",4,-0.68,NA,NA,NA
"608","SE_2_EX_H5","SE_2_H5","SE","SE_2","","Seronera","SE","W",2,NA,"EX","H5",1025,-2.437766,34.855394,"9/25/2017","12/15/2017",81,265.08,1628.772592,855.62,63.33,0.13,1.31,"Dig.mac",3,3.6,20,30,4,17.6,20,47,10.67,72.08,82.75,31,-0.415294925,0.411522634,-1.434072469,0.304183813,"other",21,-0.34,0.24,-1.950425108,0.098422497
"609","SE_2_EX2_H5","SE_2_H5","SE","SE_2","","Seronera","SE","W",2,NA,"EX2","H5",1025,-2.437766,34.855394,"9/25/2017","12/15/2017",81,265.08,1893.854851,855.62,63.33,0.13,1.31,"Dig.mac",3.5,8.2,12,40,6,31.2,7,62,8.58,40.1,48.68,37,-0.209533608,0.617283951,-1.649436922,0.59122085,"other",34,0.1,0.69,-2.497736354,0.54526749
"610","SE_2_OP_H5","SE_2_H5","SE","SE_2","","Seronera","SE","W",2,NA,"OP","H5",1025,-2.437766,34.855394,"9/25/2017","12/15/2017",81,265.08,2158.93711,855.62,63.33,0.13,1.31,"Dig.mac",1.8,6,17,30,3,3.7,10,30,12.14,30.97,43.11,19,-0.826817558,NA,NA,NA,"other",14,-0.58,NA,NA,NA
"611","SE_3_EX_H5","SE_3_H5","SE","SE_3","","Seronera","SE","W",3,NA,"EX","H5",1027,-2.437991,34.855418,"9/25/2017","12/15/2017",81,265.08,1628.772592,855.62,64.45,0.129,NA,"Dig.mac",2,4.8,10,25,3,15.8,15,45,34.89,53.18,88.07,33.8,0.352537723,0.679012346,-0.411522634,0.305555556,"other",12,-0.13,0.1,-1.787299282,0.015432099
"612","SE_3_EX2_H5","SE_3_H5","SE","SE_3","","Seronera","SE","W",3,NA,"EX2","H5",1027,-2.437991,34.855418,"9/25/2017","12/15/2017",81,265.08,1893.854851,855.62,64.45,0.129,NA,"Dig.mac",3,3.4,23,35,4,29,20,30,18.62,19.16,37.78,24,0.016460905,0.342935528,-0.243865264,0.030864198,"other",15,-0.02,0.21,1.984991527,-0.056584362
"613","SE_3_OP_H5","SE_3_H5","SE","SE_3","","Seronera","SE","W",3,NA,"OP","H5",1027,-2.437991,34.855418,"9/25/2017","12/15/2017",81,265.08,2158.93711,855.62,64.45,0.129,NA,"Dig.mac",2.3,3.2,15,28,2,1.7,10,45,7.86,15.66,23.52,14,-0.326474623,NA,NA,NA,"other",9,-0.23,NA,NA,NA
"614","SE_4_EX_H5","SE_4_H5","SE","SE_4","","Seronera","SE","W",4,NA,"EX","H5",1026,-2.438079,34.854989,"9/25/2017","12/15/2017",81,265.08,1628.772592,855.62,65.67,0.143,1.5,"Dig.mac",2.8,4.3,20,40,5.5,20.6,30,50,18.33,18.93,37.26,29,-0.032578875,-0.493484225,-0.945522242,-0.17234225,"other",17,0.09,0.07,0.775332498,-0.063443073
"615","SE_4_EX2_H5","SE_4_H5","SE","SE_4","","Seronera","SE","W",4,NA,"EX2","H5",1026,-2.438079,34.854989,"9/25/2017","12/15/2017",81,265.08,1893.854851,855.62,65.67,0.143,1.5,"Dig.mac",4.3,5.8,25,40,7,21.6,25,65,27.72,23.55,51.27,52.43,0.770919067,0.310013717,-0.168377576,0.499108368,"other",37.43,0.79,0.77,1.069399714,0.33340192
"616","SE_4_OP_H5","SE_4_H5","SE","SE_4","","Seronera","SE","W",4,NA,"OP","H5",1026,-2.438079,34.854989,"9/25/2017","12/15/2017",81,265.08,2158.93711,855.62,65.67,0.143,1.5,"Dig.mac",4.4,8.4,25,45,4.5,16.4,10,45,15.6,14.35,29.95,43.39,0.46090535,NA,NA,NA,"other",15,0.02,NA,NA,NA
"617","WET_W_1_EX_H6","WET_W_1_H6","WET_W","WET_W_1","WET_W_3","Handajega","WET","W",1,3,"EX","H6",954,-2.272484,34.023326,"12/14/2017","3/10/2018",86,320.25,2420.840773,1279.26,64.67,0.102,1.39,"The.tri",2.5,40.4,20,75,3.5,26.5,35,60,14,41.45,55.45,65.71,1.185723514,0.394056848,2.09629464,0.409270026,"other",26.49,0.11,0.59,1.771604938,0.174370155
"618","WET_W_1_OP_H6","WET_W_1_H6","WET_W","WET_W_1","WET_W_3","Handajega","WET","W",1,3,"OP","H6",954,-2.272484,34.023326,"12/14/2017","3/10/2018",86,320.25,2741.086246,1279.26,64.67,0.102,1.39,"The.tri",4,44.4,10,60,3.5,16.25,35,50,6,23,29,53.51,0.791666667,NA,NA,NA,"other",8.16,-0.48,NA,NA,NA
"619","WET_W_2_EX_H6","WET_W_2_H6","WET_W","WET_W_2","WET_W_4","Handajega","WET","W",2,4,"EX","H6",953,-2.2783,34.024459,"12/14/2017","3/10/2018",86,320.25,2420.840773,1279.26,62.05,0.113,NA,"The.tri",1.8,17.4,10,65,4,25.25,10,70,12,9,21,100.47,1.888565891,1.336886305,3.207947194,1.126647287,"other",92.14,1.97,2.23,3.419714437,1.525872093
"620","WET_W_2_OP_H6","WET_W_2_H6","WET_W","WET_W_2","WET_W_4","Handajega","WET","W",2,4,"OP","H6",953,-2.2783,34.024459,"12/14/2017","3/10/2018",86,320.25,2741.086246,1279.26,62.05,0.113,NA,"The.tri",3,26,25,85,4,7,25,60,11,31,42,59.08,0.551679587,NA,NA,NA,"other",22.98,-0.26,NA,NA,NA
"621","WET_W_3_EX_H6","WET_W_3_H6","WET_W","WET_W_3","WET_W_1","Handajega","WET","W",3,1,"EX","H6",951,-2.277999,34.027678,"12/14/2017","3/10/2018",86,320.25,2426.532344,1279.26,59.67,0.108,1.45,"The.tri",5.5,48,50,78,2.5,4.5,20,30,19,27,46,11.85,-0.004844961,0.109496124,0.679536871,0.005523256,"other",6.07,0.03,-0.02,1.314599483,-0.001711886
"622","WET_W_3_OP_H6","WET_W_3_H6","WET_W","WET_W_3","WET_W_1","Handajega","WET","W",3,1,"OP","H6",951,-2.277999,34.027678,"12/14/2017","3/10/2018",86,320.25,2746.777817,1279.26,59.67,0.108,1.45,"The.tri",5,59.6,58,90,3.5,4.25,30,40,7,5,12,8.46,-0.114341085,NA,NA,NA,"other",6.6,0.05,NA,NA,NA
"623","WET_W_4_EX_H6","WET_W_4_H6","WET_W","WET_W_4","WET_W_2","Handajega","WET","W",4,2,"EX","H6",950,-2.278837,34.031884,"12/14/2017","3/10/2018",86,320.25,2426.532344,1279.26,55.57,0.131,NA,"The.tri",5,57.4,20,60,6,10.25,15,35,21,41.29,62.29,29.43,0.04618863,0.40374677,1.071596362,0.14131137,"other",17.45,0.05,0.23,-7.517764858,0.079295866
"624","WET_W_4_OP_H6","WET_W_4_H6","WET_W","WET_W_4","WET_W_2","Handajega","WET","W",4,2,"OP","H6",950,-2.278837,34.031884,"12/14/2017","3/10/2018",86,320.25,2746.777817,1279.26,55.57,0.131,NA,"The.tri",3.5,73.8,50,65,2.5,3.25,25,35,12,16,28,16.93,-0.35755814,NA,NA,NA,"other",10.35,-0.18,NA,NA,NA
"625","WET_P_1_EX_H6","WET_P_1_H6","WET_P","WET_P_1","WET_P_1","Mwantimba","WET","P",1,1,"EX","H6",957,-2.350052,34.049976,"12/13/2017","3/9/2018",86,297.55,2506.674083,1295.06,45,0.135,1.17,"Chr.ori",1.5,2.1,80,95,2.5,3.5,75,90,12,4,16,44.21,1.169573643,0.848514212,1.314637261,0.821608527,"other",4,0.1,0.11,0.538329027,0.018249354
"626","WET_P_1_OP_H6","WET_P_1_H6","WET_P","WET_P_1","WET_P_1","Mwantimba","WET","P",1,1,"OP","H6",957,-2.350052,34.049976,"12/13/2017","3/9/2018",86,297.55,2804.219239,1295.06,45,0.135,1.17,"Chr.ori",2,8.7,75,85,1.5,2.13,75,80,7,1,8,17.94,0.321059432,NA,NA,NA,"other",0.7,-0.01,NA,NA,NA
"627","WET_P_2_EX_H6","WET_P_2_H6","WET_P","WET_P_2","WET_P_2","Mwantimba","WET","P",2,2,"EX","H6",959,-2.348488,34.05011,"12/13/2017","3/9/2018",86,297.55,2506.674083,1295.06,45.98,0.119,NA,"Chr.ori",2.4,6.8,90,95,5.5,16,67,95,9,11,20,74.78,2.156976744,1.823320413,2.183613642,1.850565245,"other",21.38,0.63,0.52,1.927986957,0.149916021
"628","WET_P_2_OP_H6","WET_P_2_H6","WET_P","WET_P_2","WET_P_2","Mwantimba","WET","P",2,2,"OP","H6",959,-2.348488,34.05011,"12/13/2017","3/9/2018",86,297.55,2804.219239,1295.06,45.98,0.119,NA,"Chr.ori",2,5.6,65,80,2.5,3.63,50,75,6,2,8,18.33,0.333656331,NA,NA,NA,"other",5.38,0.11,NA,NA,NA
"629","WET_P_3_EX_H6","WET_P_3_H6","WET_P","WET_P_3","WET_P_4","Mwantimba","WET","P",3,4,"EX","H6",1022,-2.367293,34.062509,"12/13/2017","3/9/2018",86,297.55,2506.674083,1295.06,42.5,0.17,1.6,"Chr.ori",1.5,2.9,70,78,2,10,72,90,14,7,21,128.63,3.609173127,-0.581395349,3.888960666,-0.286450258,"other",11.51,0.31,-0.41,1.142539272,0.012135013
"630","WET_P_3_OP_H6","WET_P_3_H6","WET_P","WET_P_3","WET_P_4","Mwantimba","WET","P",3,4,"OP","H6",1022,-2.367293,34.062509,"12/13/2017","3/9/2018",86,297.55,2804.219239,1295.06,42.5,0.17,1.6,"Chr.ori",1.5,2.2,85,90,1.5,2.25,78,85,14.89,2,16.89,146.63,4.190568475,NA,NA,NA,"other",24.23,0.72,NA,NA,NA
"631","WET_P_4_EX_H6","WET_P_4_H6","WET_P","WET_P_4","WET_P_3","Mwantimba","WET","P",4,3,"EX","H6",1020,-2.36857,34.062586,"12/13/2017","3/9/2018",86,297.55,2422.85835,1295.06,57.26,0.154,NA,"Chr.ori",2,3.3,45,75,3.5,20.25,50,95,21.78,34.47,56.25,100.34,2.756459948,0.790697674,2.666154055,1.11870155,"other",47.87,1.26,-0.15,0.52899799,0.306731266
"632","WET_P_4_OP_H6","WET_P_4_H6","WET_P","WET_P_4","WET_P_3","Mwantimba","WET","P",4,3,"OP","H6",1020,-2.36857,34.062586,"12/13/2017","3/9/2018",86,297.55,2720.403506,1295.06,57.26,0.154,NA,"Chr.ori",1.5,4.5,45,70,1.5,4.63,57,80,6,9,15,75.86,1.965762274,NA,NA,NA,"other",52.37,1.4,NA,NA,NA
"633","DRY_W_1_EX_H6","DRY_W_1_H6","DRY_W","DRY_W_1","DRY_W_3","Maswa","DRY","W",1,3,"EX","H6",995,-3.299332,34.848458,"12/11/2017","3/7/2018",86,426.87,1773.239888,754.84,12,0.294,2.34,"Cyn.dac",2.5,3.3,18,30,2.5,11.25,13,50,7.7,22,29.7,40.12,1.166666667,1.169573643,1.299741602,0.635303618,"other",33.59,1.02,0.97,1.640303094,0.392567829
"634","DRY_W_1_EX2_H6","DRY_W_1_H6","DRY_W","DRY_W_1","DRY_W_3","Maswa","DRY","W",1,3,"EX2","H6",995,-3.299332,34.848458,"12/11/2017","3/7/2018",86,426.87,2200.113237,754.84,12,0.294,2.34,"Cyn.dac",2.5,3.3,20,35,3.5,20.25,30,75,11.96,2,13.96,91.58,2.82881137,2.831718346,2.652024117,2.205878553,"other",44.5,1.37,1.33,1.902095894,0.637939276
"635","DRY_W_1_OP_H6","DRY_W_1_H6","DRY_W","DRY_W_1","DRY_W_3","Maswa","DRY","W",1,3,"OP","H6",995,-3.299332,34.848458,"12/11/2017","3/7/2018",86,426.87,2626.986586,754.84,12,0.294,2.34,"Cyn.dac",1,2.1,20,30,0.5,2,2,10,2,2,4,3.91,-0.002906977,NA,NA,NA,"other",3.43,0.05,NA,NA,NA
"636","DRY_W_2_EX_H6","DRY_W_2_H6","DRY_W","DRY_W_2","DRY_W_4","Maswa","DRY","W",2,4,"EX","H6",980,-3.303268,34.847796,"12/11/2017","3/7/2018",86,426.87,1773.239888,754.84,17.39,0.264,NA,"Cyn.dac",1,2.7,15,30,1.5,11.75,20,48,4,16.87,20.87,38.04,1.067183463,0.92248062,1.938605645,0.528527132,"other",21.05,0.58,0.58,1.889919404,0.177816537
"637","DRY_W_2_EX2_H6","DRY_W_2_H6","DRY_W","DRY_W_2","DRY_W_4","Maswa","DRY","W",2,4,"EX2","H6",980,-3.303268,34.847796,"12/11/2017","3/7/2018",86,426.87,2200.113237,754.84,17.39,0.264,NA,"Cyn.dac",1,1.6,10,15,2,5.75,10,41,5,3,8,37.04,1.034883721,0.890180879,2.296857047,0.429276486,"other",28.29,0.82,0.81,2.409282876,0.270707364
"638","DRY_W_2_OP_H6","DRY_W_2_H6","DRY_W","DRY_W_2","DRY_W_4","Maswa","DRY","W",2,4,"OP","H6",980,-3.303268,34.847796,"12/11/2017","3/7/2018",86,426.87,2626.986586,754.84,17.39,0.264,NA,"Cyn.dac",1.5,2.3,15,30,1,2.25,8,20,2,3,5,9.48,0.144702842,NA,NA,NA,"other",3.24,0.01,NA,NA,NA
"639","DRY_W_3_EX_H6","DRY_W_3_H6","DRY_W","DRY_W_3","DRY_W_1","Maswa","DRY","W",3,1,"EX","H6",998,-3.295645,34.852435,"12/11/2017","3/7/2018",86,426.87,1771.202433,717.36,16.5,0.226,1.97,"Cyn.dac",2.4,2.2,12,30,3,5,10,55,10.48,3.81,14.48,14.33,0.301356589,0.201550388,-0.773431994,0.15004845,"other",11.69,0.31,0.25,-0.452914154,0.137855297
"640","DRY_W_3_EX2_H6","DRY_W_3_H6","DRY_W","DRY_W_3","DRY_W_1","Maswa","DRY","W",3,1,"EX2","H6",998,-3.295645,34.852435,"12/11/2017","3/7/2018",86,426.87,2198.075782,717.36,16.5,0.226,1.97,"Cyn.dac",2.5,2.1,6,30,2.5,4.13,25,55,2,6,8,18.59,0.438953488,0.339147287,-0.523255814,0.225726744,"other",5.89,0.13,0.06,-0.657838071,0.02501615
"641","DRY_W_3_OP_H6","DRY_W_3_H6","DRY_W","DRY_W_3","DRY_W_1","Maswa","DRY","W",3,1,"OP","H6",998,-3.295645,34.852435,"12/11/2017","3/7/2018",86,426.87,2624.949131,717.36,16.5,0.226,1.97,"Cyn.dac",2,0.9,8,15,3,2,15,40,3,2,5,8.09,0.099806202,NA,NA,NA,"other",3.97,0.06,NA,NA,NA
"642","DRY_W_4_EX_H6","DRY_W_4_H6","DRY_W","DRY_W_4","DRY_W_2","Maswa","DRY","W",4,2,"EX","H6",1000,-3.296013,34.854327,"12/11/2017","3/7/2018",86,427.57,2068.657467,717.36,36.4,0.218,NA,"Cyn.dac",1,6,10,30,1.5,9.38,7,45,3,8,11,20.74,0.379198966,-0.249031008,0.761915016,-0.020171189,"other",14.1,0.39,-0.25,0.767827191,0.031459948
"643","DRY_W_4_EX2_H6","DRY_W_4_H6","DRY_W","DRY_W_4","DRY_W_2","Maswa","DRY","W",4,2,"EX2","H6",1000,-3.296013,34.854327,"12/11/2017","3/7/2018",86,427.57,2496.225633,717.36,36.4,0.218,NA,"Cyn.dac",NA,3.6,10,40,1.5,2.13,8,30,4,1.31,5.31,16.52,0.242894057,-0.385335917,1.051894918,-0.161547158,"other",11.15,0.3,-0.35,1.20634641,-0.062370801
"644","DRY_W_4_OP_H6","DRY_W_4_H6","DRY_W","DRY_W_4","DRY_W_2","Maswa","DRY","W",4,2,"OP","H6",1000,-3.296013,34.854327,"12/11/2017","3/7/2018",86,427.57,2923.7938,717.36,36.4,0.218,NA,"Cyn.dac",1.5,1.5,18,40,2,3.13,15,35,7,2,9,28.45,0.628229974,NA,NA,NA,"other",21.92,0.64,NA,NA,NA
"645","DRY_P_1_EX_H6","DRY_P_1_H6","DRY_P","DRY_P_1","DRY_P_2","Makao","DRY","P",1,2,"EX","H6",1009,-3.303212,34.847736,"12/10/2017","3/8/2018",88,470.8,1249.544934,672.04,61.83,0.129,1.27,"Chl.pyc",1.5,2.6,20,50,10.5,35.5,0,95,1,1,2,93.2,2.595959596,1.538510101,2.108301056,2.093118687,"other",93.2,2.62,1.88,1.501113105,2.421953914
"646","DRY_P_1_OP_H6","DRY_P_1_H6","DRY_P","DRY_P_1","DRY_P_2","Makao","DRY","P",1,2,"OP","H6",1009,-3.303212,34.847736,"12/10/2017","3/8/2018",88,470.8,1720.349214,672.04,61.83,0.129,1.27,"Chl.pyc",0.6,2,15,35,2,3.88,15,50,0.85,10.11,10.96,44.46,1.057449495,NA,NA,NA,"other",33.75,0.75,NA,NA,NA
"647","DRY_P_2_EX_H6","DRY_P_2_H6","DRY_P","DRY_P_2","DRY_P_3","Makao","DRY","P",2,3,"EX","H6",1006,-3.408426,34.850244,"12/10/2017","3/8/2018",88,470.8,1249.544934,672.04,66.85,0.129,NA,"Chl.pyc",1.5,0.6,5,22,2.5,17.25,30,68,1,4,5,48.66,1.472853535,1.033459596,1.627488116,0.893712121,"other",43.79,1.35,0.95,3.111432306,0.416278409
"648","DRY_P_2_OP_H6","DRY_P_2_H6","DRY_P","DRY_P_2","DRY_P_3","Makao","DRY","P",2,3,"OP","H6",1006,-3.408426,34.850244,"12/10/2017","3/8/2018",88,470.8,1720.349214,672.04,66.85,0.129,NA,"Chl.pyc",0.1,0.4,5,25,1.5,1.25,5,30,1,1,2,15.92,0.439393939,NA,NA,NA,"other",13.81,0.4,NA,0.973970474,NA
"649","DRY_P_3_EX_H6","DRY_P_3_H6","DRY_P","DRY_P_3","DRY_P_1","Makao","DRY","P",3,1,"EX","H6",1001,-3.406316,34.850407,"12/10/2017","3/8/2018",88,470.8,1289.563726,672.04,58.83,0.146,1.55,"Chl.pyc",0.5,2.3,7,40,2,7.25,25,70,1,3.17,4.17,38.81,1.15530303,0.558080808,1.401289683,0.390656566,"other",32.01,0.97,0.49,1.951566952,0.245217803
"650","DRY_P_3_OP_H6","DRY_P_3_H6","DRY_P","DRY_P_3","DRY_P_1","Makao","DRY","P",3,1,"OP","H6",1001,-3.406316,34.850407,"12/10/2017","3/8/2018",88,470.8,1760.368005,672.04,58.83,0.146,1.55,"Chl.pyc",1,2.4,5,28,1.5,4.5,30,70,1,1.21,2.21,21.13,0.597222222,NA,NA,NA,"other",16.59,0.49,NA,NA,NA
